3666, 801
4109, 806
3640, 809
3641, 809
3695, 810
3649, 811
3650, 811
3476, 812
3832, 812
3695, 821
3703, 823
3704, 823
3694, 826
3740, 826
3785, 827
3730, 829
3731, 829
3356, 831
4123, 831
3623, 833
3874, 833
3370, 834
3479, 834
4027, 834
4136, 834
3478, 839
4073, 839
3786, 845
3819, 845
3746, 846
3868, 846
3520, 848
4112, 848
3748, 853
3784, 853
3893, 853
3929, 853
3856, 857
3857, 857
3867, 858
3865, 859
3609, 861
3617, 861
4132, 861
4140, 861
3497, 862
4261, 862
3883, 863
3884, 863
3737, 864
4039, 864
3985, 865
3874, 867
3929, 867
3902, 869
3919, 869
3891, 874
3912, 874
3954, 874
3975, 874
3946, 877
3947, 877
3678, 878
4224, 878
3965, 881
3946, 883
4001, 883
3813, 884
3820, 884
4136, 884
4143, 884
3991, 887
3992, 887
3947, 899
4144, 899
4059, 904
4060, 904
4076, 904
4077, 904
3892, 907
4271, 907
2273, 909
5908, 909
4096, 912
4100, 912
4108, 912
4112, 912
3710, 913
4507, 913
4109, 915
4126, 915
4104, 917
4149, 917
4164, 917
4150, 918
3964, 919
4307, 919
4131, 920
4149, 920
3328, 923
4979, 923
4180, 929
4181, 929
4187, 931
4192, 931
4076, 934
4330, 934
4216, 937
4217, 937
3951, 938
3959, 938
4483, 938
4491, 938
4235, 941
4679, 942
3149, 945
5356, 945
4216, 947
4307, 947
3722, 948
4810, 948
4269, 950
4281, 950
4288, 953
4289, 953
4103, 954
4483, 954
4766, 958
4214, 966
4226, 966
4468, 966
4351, 967
4352, 967
4369, 971
4370, 971
4363, 972
4396, 977
4397, 977
4345, 978
4457, 978
4423, 983
4424, 983
4303, 987
4580, 987
4431, 989
4470, 989
1488, 990
7422, 990
4306, 991
4613, 991
4033, 993
4904, 993
4486, 997
4487, 997
4540, 1009
4541, 1009
4448, 1014
4678, 1014
4358, 1015
4777, 1015
4570, 1016
4574, 1016
4585, 1019
4394, 1020
4786, 1020
4595, 1021
4205, 1022
3692, 1025
4575, 1029
4686, 1029
4627, 1030
4631, 1030
4639, 1030
4648, 1033
4649, 1033
4633, 1034
4673, 1034
4466, 1035
4849, 1035
3985, 1038
5357, 1038
4701, 1045
4704, 1045
4616, 1046
4798, 1046
4707, 1048
4725, 1048
4720, 1049
4721, 1049
4729, 1051
4730, 1051
4757, 1058
4759, 1058
4763, 1058
4765, 1058
4400, 1060
4407, 1060
5133, 1060
5140, 1060
4775, 1061
4783, 1063
4784, 1063
3837, 1065
4742, 1065
4745, 1065
4840, 1065
4843, 1065
5745, 1065
5748, 1065
4810, 1069
4811, 1069
5101, 1070
4678, 1072
4970, 1072
4711, 1073
4946, 1073
4326, 1077
5367, 1077
4462, 1079
4468, 1079
4561, 1079
5150, 1079
5243, 1079
5249, 1079
4891, 1087
4892, 1087
4921, 1090
4909, 1091
4910, 1091
4864, 1093
4973, 1093
4760, 1094
5086, 1094
4936, 1097
4937, 1097
4963, 1103
4964, 1103
4764, 1105
4765, 1105
5180, 1105
5181, 1105
4990, 1109
4991, 1109
2502, 1111
7497, 1111
4620, 1113
5397, 1113
5026, 1117
5027, 1117
4625, 1122
5473, 1122
5080, 1129
5081, 1129
4882, 1141
5387, 1141
5158, 1148
5174, 1148
2308, 1152
8060, 1152
5188, 1153
5189, 1153
5171, 1156
5177, 1156
5227, 1156
5233, 1156
4949, 1157
5114, 1157
5299, 1157
5464, 1157
5219, 1160
5221, 1160
4922, 1161
5527, 1161
5170, 1163
5297, 1163
5235, 1164
5241, 1164
5269, 1171
5270, 1171
4898, 1177
5695, 1177
5285, 1179
5326, 1179
5315, 1181
4738, 1182
5900, 1182
5335, 1189
5366, 1189
5365, 1192
5368, 1193
5369, 1193
5866, 1194
4898, 1199
5893, 1199
5405, 1201
5168, 1204
5668, 1204
4711, 1206
6143, 1206
4922, 1208
5950, 1208
6362, 1212
5458, 1213
5459, 1213
5476, 1217
5477, 1217
5503, 1223
5504, 1223
5468, 1227
5575, 1227
5530, 1229
5531, 1229
3083, 1233
8014, 1233
5566, 1237
5567, 1237
5044, 1239
6107, 1239
5205, 1247
5353, 1247
5870, 1247
6018, 1247
5620, 1249
5621, 1249
5434, 1258
5888, 1258
5665, 1259
5443, 1262
5915, 1262
5685, 1265
5690, 1265
5695, 1265
5700, 1265
5329, 1267
6074, 1267
6174, 1272
5488, 1275
5987, 1275
5746, 1277
5747, 1277
5749, 1281
5780, 1281
5624, 1286
5950, 1286
5800, 1289
5801, 1289
5809, 1291
5810, 1291
5836, 1297
5837, 1297
5855, 1301
5863, 1303
5864, 1303
5782, 1307
5981, 1307
5873, 1308
5899, 1308
5522, 1317
6485, 1321
5591, 1323
6316, 1323
5506, 1325
6419, 1325
5971, 1327
5972, 1327
5970, 1331
6009, 1331
5362, 1333
6635, 1333
5917, 1335
5932, 1335
6000, 1335
6015, 1335
6098, 1335
6023, 1339
6028, 1339
6193, 1347
6064, 1356
6140, 1356
5483, 1358
6739, 1358
6094, 1359
6137, 1359
6125, 1361
6056, 1366
6238, 1366
6151, 1367
6152, 1367
6136, 1372
6178, 1373
6179, 1373
5903, 1376
6481, 1376
6222, 1378
6204, 1380
6216, 1380
6400, 1380
6215, 1381
5776, 1385
6689, 1385
3466, 1386
9008, 1386
5897, 1389
6604, 1389
5801, 1391
5816, 1391
6718, 1391
6112, 1392
6416, 1392
6254, 1394
6292, 1394
6427, 1394
6139, 1395
6416, 1395
6284, 1397
6286, 1397
6287, 1397
6170, 1403
6179, 1403
6198, 1403
6429, 1403
6448, 1403
6457, 1403
4922, 1406
7732, 1406
5941, 1407
6722, 1407
6340, 1409
6341, 1409
6259, 1410
6431, 1410
5928, 1421
6861, 1421
4700, 1422
8098, 1422
6403, 1423
6404, 1423
6312, 1426
6522, 1426
6437, 1428
6430, 1429
6431, 1429
6825, 1431
6448, 1433
6449, 1433
6479, 1441
6490, 1441
6496, 1444
6473, 1445
6532, 1445
6511, 1447
6512, 1447
6529, 1448
6324, 1449
6717, 1449
6529, 1451
6530, 1451
6538, 1453
6539, 1453
6511, 1458
6611, 1458
6565, 1459
6271, 1466
6923, 1466
6613, 1470
6614, 1470
6616, 1470
5611, 1476
6665, 1481
6691, 1487
6692, 1487
6700, 1489
6701, 1489
6845, 1493
6726, 1495
6729, 1495
5893, 1496
7571, 1496
6642, 1498
6840, 1498
6745, 1499
6724, 1501
6743, 1503
6784, 1503
6298, 1512
7310, 1512
6730, 1513
6887, 1513
6559, 1514
7067, 1514
5463, 1517
6369, 1517
7284, 1517
8190, 1517
6825, 1518
6828, 1518
6834, 1518
6837, 1518
6790, 1523
6917, 1523
6492, 1526
5945, 1528
7807, 1528
6889, 1531
6890, 1531
6768, 1535
7047, 1535
6897, 1537
6898, 1537
6901, 1537
6915, 1537
6918, 1537
6932, 1537
6935, 1537
6943, 1543
6944, 1543
6951, 1545
6848, 1546
7066, 1546
6633, 1548
7299, 1548
6970, 1549
6971, 1549
6763, 1551
6988, 1553
6989, 1553
6997, 1558
7004, 1558
7018, 1558
7025, 1558
7475, 1559
6457, 1564
7619, 1564
7007, 1566
7087, 1566
7051, 1567
7052, 1567
7069, 1571
7070, 1571
7081, 1576
7103, 1576
6984, 1577
7209, 1577
7105, 1579
6559, 1580
7661, 1580
6929, 1581
7300, 1581
6409, 1582
7829, 1582
7123, 1583
7124, 1583
7133, 1586
7141, 1586
7073, 1588
7219, 1588
7511, 1588
7105, 1593
7024, 1597
7349, 1597
7205, 1601
7231, 1607
7232, 1607
7096, 1613
7421, 1613
7250, 1614
7276, 1614
7080, 1615
7455, 1615
7263, 1617
7290, 1617
7285, 1619
6653, 1620
7017, 1620
7199, 1620
7381, 1620
7563, 1620
7745, 1620
7927, 1620
7295, 1621
6837, 1631
6845, 1631
6899, 1631
7780, 1631
7795, 1631
7834, 1631
7842, 1631
6882, 1634
7824, 1634
7355, 1635
7360, 1635
7240, 1637
7493, 1637
7140, 1641
7629, 1641
8630, 1644
6652, 1647
8284, 1647
7441, 1651
6672, 1653
6696, 1653
8181, 1653
8205, 1653
7316, 1654
7570, 1654
7379, 1656
7525, 1656
7456, 1657
7457, 1657
8006, 1660
7162, 1661
7787, 1661
7483, 1663
7484, 1663
7510, 1669
7511, 1669
6812, 1673
8245, 1673
6039, 1674
9027, 1674
7318, 1675
7757, 1675
6953, 1678
8149, 1678
7563, 1682
7575, 1682
7151, 1683
7996, 1683
7480, 1691
7739, 1691
7658, 1692
7528, 1693
7709, 1693
7611, 1694
7627, 1694
7635, 1694
7046, 1696
8218, 1696
7636, 1697
7637, 1697
7645, 1699
7502, 1701
7807, 1701
7665, 1705
7680, 1705
7496, 1706
7568, 1706
7786, 1706
7858, 1706
7690, 1709
7691, 1709
7465, 1711
7707, 1719
7745, 1721
7770, 1727
7773, 1727
7780, 1729
7781, 1729
7798, 1733
7799, 1733
7816, 1739
7835, 1739
7646, 1740
8014, 1740
7835, 1741
7843, 1744
7853, 1744
7780, 1747
7943, 1747
7863, 1748
7869, 1748
7888, 1753
7889, 1753
8446, 1756
7807, 1764
7810, 1764
7816, 1764
8060, 1764
8066, 1764
8069, 1764
7893, 1766
7933, 1769
7988, 1769
7996, 1777
7997, 1777
8023, 1783
8024, 1783
8020, 1788
8072, 1788
8050, 1789
8051, 1789
8040, 1790
8070, 1790
8592, 1799
8105, 1801
8045, 1802
8173, 1802
8156, 1805
8131, 1808
8141, 1808
8153, 1810
8149, 1811
8150, 1811
7385, 1812
8923, 1812
7775, 1813
8542, 1813
7673, 1815
8662, 1815
8263, 1819
8203, 1823
8204, 1823
7420, 1826
7597, 1826
8837, 1826
8229, 1834
8230, 1834
8276, 1834
8277, 1834
7927, 1838
8615, 1838
8286, 1841
8125, 1842
8453, 1842
8265, 1846
8311, 1847
8312, 1847
8144, 1855
8551, 1855
10042, 1860
10043, 1860
8375, 1861
7371, 1870
9459, 1870
8825, 1871
8428, 1873
8429, 1873
8446, 1877
8447, 1877
8447, 1880
8473, 1880
8130, 1887
8853, 1887
8500, 1889
8501, 1889
8191, 1890
8819, 1890
8433, 1894
8555, 1901
8013, 1902
9105, 1902
7374, 1903
8370, 1903
8757, 1903
9753, 1903
8174, 1905
8971, 1905
8464, 1907
8699, 1907
6758, 1908
10414, 1908
10423, 1908
7386, 1912
9822, 1912
8608, 1913
8609, 1913
7718, 1916
7719, 1916
9525, 1916
9526, 1916
7191, 1919
10080, 1919
8553, 1922
8603, 1922
8695, 1922
8745, 1922
7747, 1923
9560, 1923
8657, 1929
8704, 1929
8689, 1931
8690, 1931
8713, 1940
8721, 1940
8739, 1940
8747, 1940
8566, 1944
8930, 1944
8242, 1947
9281, 1947
8770, 1949
8771, 1949
8723, 1957
8890, 1957
8798, 1960
8842, 1960
8814, 1962
8819, 1962
8824, 1962
8834, 1962
8839, 1962
8844, 1962
8801, 1965
8884, 1965
8878, 1973
8879, 1973
8879, 1976
8905, 1976
8837, 1978
8965, 1978
8905, 1979
8479, 1985
9386, 1985
8662, 1986
9212, 1986
9185, 1987
8968, 1993
8969, 1993
8974, 1995
8981, 1995
8986, 1997
8987, 1997
5335, 1998
12647, 1998
8752, 1999
9239, 1999
8729, 2001
9280, 2001
8764, 2010
8770, 2010
9326, 2010
9049, 2011
9050, 2011
8753, 2013
9364, 2013
8978, 2014
9027, 2014
9099, 2014
9148, 2014
7057, 2016
11087, 2016
9076, 2017
9077, 2017
9022, 2027
9221, 2027
8897, 2028
9355, 2028
9130, 2029
9131, 2029
8614, 2031
8633, 2031
9646, 2031
9665, 2031
8770, 2039
9581, 2039
8819, 2043
9533, 2043
9568, 2043
9638, 2043
9974, 2044
9238, 2053
9239, 2053
9267, 2058
9272, 2061
9283, 2063
9284, 2063
8847, 2064
9729, 2064
9740, 2064
9310, 2069
9311, 2069
9116, 2073
9039, 2074
9627, 2074
8663, 2075
10012, 2075
8925, 2077
8974, 2077
9287, 2077
9406, 2077
9719, 2077
9768, 2077
7973, 2079
8662, 2079
10049, 2079
10738, 2079
9365, 2081
9310, 2083
9437, 2083
9196, 2086
9391, 2087
9392, 2087
9400, 2089
9401, 2089
9245, 2091
9257, 2091
9562, 2091
9574, 2091
9310, 2094
9536, 2094
9418, 2096
9446, 2096
9445, 2099
8079, 2106
8778, 2106
10875, 2106
9033, 2107
9930, 2107
9508, 2113
9509, 2113
8248, 2114
10778, 2114
9421, 2115
9430, 2115
9605, 2115
9614, 2115
9506, 2116
9517, 2116
9527, 2116
9538, 2116
8813, 2120
10267, 2120
9403, 2124
9622, 2124
9713, 2124
9580, 2129
9581, 2129
9589, 2131
9590, 2131
9329, 2136
9460, 2136
9764, 2136
9895, 2136
9616, 2137
9617, 2137
9635, 2141
9643, 2143
9644, 2143
9364, 2144
9932, 2144
9414, 2149
9927, 2149
9688, 2153
9689, 2153
10551, 2157
8569, 2159
9311, 2159
10120, 2159
10862, 2159
9725, 2161
9722, 2166
9772, 2166
9108, 2170
10422, 2170
9747, 2171
9755, 2172
9793, 2172
9780, 2175
9795, 2175
10490, 2178
9805, 2179
9746, 2183
9901, 2183
9150, 2186
9729, 2186
10524, 2186
9028, 2190
10682, 2190
9198, 2195
10557, 2195
9904, 2198
9514, 2199
10277, 2199
9613, 2205
10232, 2205
9931, 2207
9932, 2207
9629, 2208
10243, 2208
9049, 2211
10850, 2211
11806, 2214
9241, 2216
10703, 2216
9995, 2221
5000, 2222
14998, 2222
10015, 2225
10020, 2225
9935, 2227
10108, 2227
10033, 2230
9436, 2231
9515, 2231
10564, 2231
10643, 2231
10025, 2235
8639, 2236
11485, 2236
11490, 2236
10066, 2237
10067, 2237
9938, 2241
10231, 2241
9958, 2243
10229, 2243
10017, 2246
9742, 2249
9957, 2249
10284, 2249
10129, 2251
10130, 2251
9296, 2253
10981, 2253
10145, 2257
10168, 2257
9884, 2261
10166, 2261
10183, 2261
10465, 2261
9840, 2263
10527, 2263
9963, 2264
10413, 2264
10102, 2267
10301, 2267
8322, 2268
12090, 2268
10210, 2269
10211, 2269
8183, 2272
12265, 2272
10228, 2273
10229, 2273
9933, 2277
10560, 2277
10241, 2278
10261, 2278
9710, 2279
10801, 2279
10265, 2281
10291, 2287
10292, 2287
9934, 2289
10121, 2289
10480, 2289
10667, 2289
10207, 2291
10280, 2291
10339, 2291
10412, 2291
10276, 2292
10352, 2292
10318, 2293
10319, 2293
8262, 2294
12384, 2294
10336, 2297
10337, 2297
10333, 2299
10358, 2299
10338, 2301
10371, 2301
10318, 2303
10341, 2303
10386, 2303
10390, 2309
10391, 2309
9965, 2314
10861, 2314
9508, 2323
9968, 2323
10939, 2323
11399, 2323
10340, 2326
10594, 2326
10459, 2327
10484, 2327
10300, 2333
10697, 2333
10199, 2335
10816, 2335
10525, 2339
10535, 2341
9754, 2346
11360, 2346
10516, 2347
10607, 2347
10315, 2348
10817, 2348
10518, 2349
10544, 2349
10597, 2349
10623, 2349
10012, 2351
11147, 2351
9606, 2354
11580, 2354
10606, 2357
10607, 2357
10572, 2358
10650, 2358
10204, 2363
11063, 2363
9609, 2365
11676, 2365
10644, 2366
10650, 2366
10643, 2367
10660, 2367
10658, 2369
10663, 2369
10669, 2371
10670, 2371
9672, 2373
11685, 2373
10696, 2377
10697, 2377
10697, 2378
10705, 2378
11411, 2379
10715, 2381
10723, 2383
10724, 2383
9744, 2388
11748, 2388
10750, 2389
10751, 2389
9224, 2390
12286, 2390
10768, 2393
10769, 2393
9651, 2395
11904, 2395
10321, 2408
11351, 2408
9034, 2409
12647, 2409
10849, 2411
10850, 2411
10529, 2415
10876, 2417
10877, 2417
10912, 2419
10875, 2421
10914, 2421
10903, 2423
10904, 2423
10619, 2429
11242, 2429
10885, 2430
10985, 2430
8203, 2431
10029, 2431
11850, 2431
12310, 2431
13676, 2431
10966, 2437
10967, 2437
11196, 2443
11013, 2444
10867, 2445
11138, 2445
11011, 2447
11012, 2447
10673, 2451
11029, 2451
9955, 2452
9421, 2457
12692, 2457
11065, 2459
5906, 2460
16234, 2460
11045, 2461
11104, 2461
10266, 2462
11892, 2462
10698, 2465
11487, 2465
10696, 2467
11507, 2467
10246, 2472
12002, 2472
11128, 2473
11129, 2473
10968, 2483
10993, 2483
11009, 2483
11354, 2483
11379, 2483
9829, 2488
12563, 2488
11199, 2489
11113, 2490
11297, 2490
10747, 2497
11030, 2497
11726, 2497
10501, 2501
12008, 2501
11263, 2503
11264, 2503
11225, 2505
11144, 2507
11419, 2507
11300, 2514
11326, 2514
10431, 2517
12222, 2517
11048, 2519
11623, 2519
11345, 2521
10881, 2524
11835, 2524
9112, 2529
12554, 2529
13649, 2529
11381, 2530
11389, 2530
11389, 2531
11390, 2531
11225, 2533
11234, 2533
11287, 2533
11510, 2533
11563, 2533
11572, 2533
11394, 2537
11439, 2537
11425, 2539
11418, 2540
11442, 2540
11443, 2543
11444, 2543
11454, 2548
11470, 2549
11471, 2549
11705, 2557
11095, 2558
11927, 2558
11352, 2559
11679, 2559
10681, 2565
12404, 2565
11529, 2567
11574, 2567
9011, 2574
14155, 2574
11605, 2579
11621, 2586
11653, 2586
11531, 2592
11797, 2592
11668, 2593
11669, 2593
11407, 2599
11984, 2599
10574, 2601
11647, 2601
11762, 2601
12835, 2601
11595, 2608
11877, 2608
11740, 2609
11741, 2609
11041, 2613
11401, 2613
12116, 2613
12476, 2613
11564, 2614
11962, 2614
11771, 2616
11773, 2616
11776, 2617
11777, 2617
11300, 2618
11766, 2618
11796, 2618
11795, 2621
10943, 2622
12655, 2622
11531, 2623
12076, 2623
11709, 2627
11934, 2627
11848, 2633
11849, 2633
11749, 2643
12038, 2643
11895, 2645
11896, 2645
11907, 2645
11909, 2645
11910, 2645
11911, 2647
11912, 2647
11001, 2650
11011, 2650
12839, 2650
12849, 2650
11956, 2657
11957, 2657
11965, 2659
11983, 2663
11984, 2663
11985, 2665
12000, 2665
13496, 2666
11834, 2670
12000, 2670
12006, 2670
12024, 2670
11463, 2674
11483, 2674
12583, 2674
12028, 2678
12046, 2678
12056, 2678
12074, 2678
12091, 2687
12092, 2687
12100, 2689
12101, 2689
11617, 2691
12602, 2691
12118, 2693
12119, 2693
12120, 2698
12162, 2698
12145, 2699
11008, 2702
13310, 2702
12163, 2704
12173, 2704
12245, 2707
12208, 2713
12209, 2713
12193, 2714
12232, 2714
10954, 2716
12208, 2716
12236, 2716
13490, 2716
12223, 2717
12230, 2717
12605, 2719
12229, 2724
12287, 2724
12288, 2725
12280, 2729
12281, 2729
12289, 2731
12290, 2731
12335, 2741
12402, 2744
12118, 2747
12605, 2747
12370, 2749
12371, 2749
12388, 2753
12389, 2753
12800, 2760
12451, 2767
12452, 2767
11727, 2769
13194, 2769
12491, 2771
12468, 2773
12489, 2773
11455, 2774
13511, 2774
12496, 2777
12497, 2777
13273, 2778
11989, 2779
13022, 2779
12408, 2786
12666, 2786
12801, 2786
12534, 2788
12558, 2788
12550, 2789
12551, 2789
13775, 2791
10794, 2795
14361, 2795
12583, 2799
12608, 2799
12605, 2801
12695, 2803
12650, 2810
12644, 2813
12673, 2813
11495, 2814
12275, 2814
13051, 2814
13831, 2814
12685, 2819
11912, 2827
12141, 2827
12214, 2827
12217, 2827
12831, 2827
13229, 2827
13302, 2827
13531, 2827
12462, 2830
13008, 2830
12067, 2831
13412, 2831
12748, 2833
12749, 2833
12540, 2839
13011, 2839
12658, 2843
12929, 2843
11744, 2847
13879, 2847
12809, 2848
12823, 2848
12829, 2851
12830, 2851
12595, 2852
13073, 2852
12856, 2857
12857, 2857
12875, 2861
13142, 2863
12880, 2864
12896, 2864
12845, 2865
12860, 2865
12925, 2865
12940, 2865
11548, 2872
14300, 2872
12910, 2873
12947, 2873
12940, 2875
12247, 2878
13655, 2878
12442, 2879
13469, 2879
12399, 2881
13530, 2881
12963, 2882
12975, 2882
12898, 2883
13049, 2883
12947, 2884
12961, 2884
12995, 2884
13009, 2884
12991, 2887
12992, 2887
12961, 2890
12992, 2890
13018, 2890
13049, 2890
13036, 2897
13037, 2897
12947, 2901
13162, 2901
13063, 2903
13064, 2903
13090, 2909
13091, 2909
12106, 2915
14129, 2915
13126, 2917
13127, 2917
13126, 2921
13163, 2921
12142, 2923
14165, 2923
13171, 2927
13172, 2927
13156, 2933
13241, 2933
12888, 2935
13527, 2935
13225, 2939
13147, 2941
13322, 2941
13221, 2943
13236, 2943
13251, 2943
13266, 2943
13003, 2947
13520, 2947
8266, 2952
18302, 2952
13288, 2953
13289, 2953
13306, 2957
13307, 2957
12834, 2958
13788, 2958
13216, 2963
13451, 2963
13016, 2968
13695, 2968
13696, 2968
13108, 2969
13613, 2969
13369, 2971
13370, 2971
12918, 2973
13839, 2973
8049, 2981
13415, 2981
18780, 2981
13416, 2983
12198, 2985
12203, 2985
14662, 2985
14667, 2985
13184, 2986
13690, 2986
12838, 2987
12971, 2987
13912, 2987
14045, 2987
12605, 2988
13034, 2988
13858, 2988
14287, 2988
12785, 2993
12798, 2993
14139, 2993
14152, 2993
13505, 3001
12546, 3004
12547, 3004
14489, 3004
14490, 3004
13549, 3011
13550, 3011
13536, 3013
13581, 3013
13980, 3015
12923, 3016
14221, 3016
13052, 3017
13148, 3017
14005, 3017
14101, 3017
13574, 3018
13588, 3018
13585, 3019
12330, 3020
14850, 3020
12714, 3022
14484, 3022
13603, 3023
13604, 3023
7066, 3024
